id,genre_id
tm437608,7
tm437608,12
ts85175,1
ts85175,4
ts85175,2
ts85175,6
ts85175,14
tm407827,1
tm407827,5
tm326723,7
tm326723,12
tm326723,1
ts81757,7
ts81757,1
tm241990,15
tm241990,16
tm241990,3
tm241990,1
tm241990,4
tm285356,8
tm285356,1
tm285356,11
ts75157,16
ts75157,13
ts75157,6
tm324820,15
tm324820,7
tm324820,4
tm324820,16
tm324820,3
tm324820,5
ts53693,15
ts53693,13
ts53693,6
ts53693,5
ts85138,0
ts85138,17
ts85138,11
ts83251,17
ts83251,7
ts55348,1
ts55348,17
ts55348,0
ts55348,18
tm330869,7
tm330869,2
tm330869,13
ts83763,1
ts83763,2
ts83763,4
ts86682,0
tm285340,7
tm285340,1
ts78217,7
tm270999,1
tm270999,7
tm270999,13
tm270999,9
ts85659,15
ts85659,3
ts85659,7
ts85659,13
ts85659,6
ts85659,16
ts77034,7
ts77034,9
ts224746,1
tm349138,0
tm448122,12
tm448122,0
ts58152,1
ts58152,11
ts83537,2
ts83537,4
ts83537,5
ts55939,1
ts55939,7
ts55939,17
ts55939,13
ts55939,0
ts55939,12
ts55939,5
ts85968,1
ts85968,12
tm315584,15
tm315584,3
tm315584,16
tm420334,1
tm420334,7
ts75620,15
ts75620,1
ts75620,3
ts75620,4
ts75620,14
ts75620,2
ts75620,6
ts75620,9
tm282910,1
tm282910,6
tm282910,0
tm282910,16
tm282910,9
tm282910,15
tm282910,13
ts58175,7
tm425138,15
tm425138,6
tm425138,14
tm425138,16
tm425138,3
tm307515,9
tm307515,1
tm307515,5
tm244519,1
tm244519,3
tm347821,1
ts75002,1
ts75002,0
ts75002,2
ts75002,4
ts75002,11
ts75002,8
ts82770,0
ts82770,17
tm298779,16
tm298779,13
tm298779,6
tm298779,3
tm298779,7
tm298779,12
ts85170,15
ts85170,1
ts85170,3
ts85170,4
ts85170,9
tm369179,1
tm369179,9
tm369179,7
ts81734,3
ts75981,0
ts75981,11
ts75981,5
ts75477,0
ts75477,2
ts83502,15
ts83502,2
ts83502,1
tm266685,7
tm409618,7
tm409618,1
tm409618,9
tm347530,12
tm347530,0
ts57985,3
ts57985,7
ts57985,1
ts57985,13
ts57985,0
ts58297,2
ts58297,7
ts58297,1
ts80959,3
ts80959,1
ts80959,2
ts80959,4
tm313974,0
tm313974,11
ts81821,1
ts81821,13
ts81821,12
tm359103,1
tm359103,2
ts78291,2
ts78291,1
ts78291,3
ts78291,4
tm1883,16
tm1883,3
tm1883,7
tm1883,13
tm1883,6
ts81414,1
ts81414,9
ts76793,17
ts76793,0
ts76793,4
ts95569,16
ts95569,13
ts95569,6
ts78231,2
ts321277,7
ts83790,7
ts83790,1
ts83790,6
ts83790,9
ts228255,13
ts228255,16
ts90869,1
ts90869,9
tm271959,7
tm318200,0
tm318200,12
ts78590,1
ts78590,2
ts78590,4
tm375912,7
tm407775,1
tm407775,9
tm407775,5
ts236347,3
ts236347,15
ts236347,4
ts236347,16
ts236347,1
ts236347,6
tm436844,7
tm436844,13
tm436844,6
tm429163,4
tm429163,1
tm429163,11
tm429163,8
tm429163,5
tm308090,0
ts78206,1
ts78206,7
ts78206,17
tm427465,12
tm427465,0
ts131579,11
ts131579,1
ts131579,3
ts131579,4
ts131579,7
ts131579,0
ts83489,1
ts83489,2
tm349529,0
tm372318,7
tm372318,2
tm372318,5
ts75341,1
tm299761,7
tm299761,13
tm299761,6
tm299761,5
ts57811,15
ts57811,3
ts57811,16
ts57811,1
ts57811,6
ts75286,1
ts57148,7
ts83457,16
ts83457,13
tm348003,1
tm348003,4
tm348003,3
tm348003,2
tm348003,5
tm219252,1
tm219252,7
tm294581,7
tm294581,1
tm290831,7
tm425732,1
tm425732,7
ts81526,0
tm413557,6
tm413557,16
tm413557,1
tm413557,13
ts85837,1
tm285295,1
tm285295,9
ts88234,7
tm366019,4
tm366019,3
tm366019,1
tm366019,2
tm350607,6
tm350607,13
tm434917,1
tm434917,9
tm434917,5
ts57464,7
ts57464,1
tm368538,7
tm368538,5
tm445735,12
tm445735,0
tm427293,4
tm427293,1
tm427293,9
tm427293,18
tm427293,5
tm353742,4
tm353742,2
tm353742,1
tm353742,5
tm311898,1
tm311898,7
tm311898,4
tm311898,2
tm326624,0
tm326624,1
tm326624,11
tm326624,9
tm326624,5
ts56125,8
ts56125,2
ts56125,1
ts56125,4
ts53399,15
ts53399,1
ts53399,6
ts53399,9
ts53399,13
tm443993,0
tm443993,18
tm443993,5
ts82445,7
ts82445,1
ts82445,4
ts82445,6
ts82445,9
ts80411,2
ts80411,3
ts80411,1
ts80411,4
ts55232,15
ts55232,16
ts55232,3
tm420656,3
tm420656,4
tm420656,2
tm420656,1
tm441198,9
tm441198,1
tm441198,13
tm441198,7
tm430104,1
tm430104,2
ts309731,7
ts309731,3
ts309731,16
ts309731,6
ts309731,4
tm285649,8
tm285649,9
tm285649,1
tm313293,0
tm357820,4
tm357820,14
ts86949,1
ts86949,4
ts86949,13
ts86949,2
tm440996,7
tm260272,14
tm260272,7
tm260272,6
ts82375,15
ts82375,3
ts82843,7
ts82843,17
ts82843,14
ts80479,7
ts80479,1
ts80479,9
ts82268,15
ts82268,1
ts82268,4
ts82268,6
ts82268,14
tm446424,1
tm446424,9
tm320727,7
tm320727,0
ts78246,15
ts78246,4
ts78246,1
ts90594,16
ts90594,7
ts90594,13
ts84833,15
ts84833,14
ts84833,4
ts84833,13
ts84833,1
ts84833,6
ts76603,1
ts76603,4
ts76603,2
ts76603,6
ts76603,15
ts87194,17
tm313487,0
tm357479,14
tm357479,3
tm357479,15
tm357479,4
tm357479,1
tm357479,5
ts82631,3
ts82631,2
tm368310,1
ts76753,7
ts76753,4
ts76753,6
ts76753,14
ts76753,9
tm440415,7
tm440415,0
ts77755,3
ts77755,15
ts77755,4
ts77755,1
ts84646,3
ts84646,1
ts84646,2
tm300054,1
tm300054,9
tm300054,15
tm300054,5
tm320670,16
tm320670,13
tm320670,1
tm320670,10
tm320670,5
ts81583,1
ts81583,4
tm233360,1
tm443186,0
tm314705,7
tm324124,7
tm417440,0
tm139564,7
ts79997,1
ts79997,9
tm327540,13
tm327540,3
tm327540,16
tm327540,7
tm327540,6
tm327540,12
tm327540,4
tm327540,1
ts82424,0
tm371630,7
tm371630,6
tm371630,9
tm371630,13
tm371630,5
ts53166,7
ts53166,13
ts76478,7
ts76478,1
tm344886,4
tm344886,1
tm344886,3
ts85202,0
ts85202,13
ts36650,2
ts36650,3
ts36650,1
ts36650,4
ts36650,5
tm420989,7
tm270490,0
tm325102,7
tm325102,3
tm325102,13
tm325102,6
tm325102,16
tm426202,7
tm313988,0
ts75750,7
ts75750,9
tm404690,9
tm404690,7
ts77545,0
ts77545,2
ts77545,8
ts77545,4
ts77545,7
ts77545,1
ts75718,3
ts75718,15
ts75718,7
ts75718,6
ts75718,16
tm376903,7
tm376903,1
tm359713,7
tm359713,1
tm359713,2
tm359713,10
ts116101,17
ts57300,7
ts85967,7
ts9075,7
ts80313,0
ts80313,1
tm238377,7
tm238377,1
tm285171,4
tm285171,14
tm363231,16
tm363231,3
tm363231,15
ts79679,1
ts79679,2
ts82298,15
ts82298,1
ts82298,6
ts82298,9
ts84645,0
ts84645,8
ts78299,16
ts78299,13
tm424032,7
tm424032,1
tm421776,0
ts74962,16
ts74962,7
ts74962,13
ts74962,6
tm322569,7
tm322569,0
tm266702,7
tm266702,9
tm266702,3
tm266702,1
tm266702,5
tm307776,1
tm307776,12
ts77014,17
ts77014,8
ts77014,3
ts77014,1
ts77014,4
ts82181,7
ts82181,16
tm426569,1
tm426569,11
tm426569,2
tm426569,5
tm414447,1
tm414447,7
tm414447,9
tm311319,4
tm311319,3
tm311319,2
ts54050,3
ts54050,17
ts80090,7
ts80090,1
ts80090,16
tm839847,2
tm405849,9
tm405849,1
tm405849,16
tm344336,4
tm344336,2
tm344336,3
tm344336,5
ts84799,2
ts84799,1
ts84799,3
ts84799,4
ts84799,6
tm406831,6
tm406831,16
tm406831,1
tm406831,13
tm406831,7
ts79086,1
tm423761,7
ts82127,3
ts82127,4
ts82127,15
ts82127,16
ts82127,11
ts82127,14
tm374845,6
tm374845,16
tm374845,3
ts78053,4
ts78053,1
tm311995,1
tm311995,3
tm311995,11
tm366590,1
tm366590,7
ts78031,1
ts78031,2
ts78031,5
tm515157,3
tm515157,4
tm515157,2
tm515157,1
tm434727,7
tm361770,7
tm371952,1
tm371952,3
tm306811,0
tm306811,2
tm306811,1
tm425884,0
tm307612,0
tm307612,2
tm366820,1
tm311789,1
tm311789,11
tm244300,7
tm244300,5
ts85732,17
ts55627,0
tm448479,1
tm301024,9
tm301024,7
tm301024,1
tm301024,5
ts80059,0
ts80059,5
tm317491,4
tm317491,3
tm317491,2
ts56933,15
ts56933,3
ts56933,7
ts56933,6
tm327053,10
tm327053,14
tm327053,3
tm419496,1
tm419496,9
ts118696,16
ts118696,3
ts118696,7
ts118696,6
ts118696,15
tm410748,0
ts79219,0
ts79219,2
ts79219,3
tm299764,1
tm299764,4
tm299764,7
tm299764,2
tm299764,5
tm408941,0
ts85183,0
ts85183,17
tm444469,14
tm444469,2
tm444469,4
tm444469,1
ts84135,1
ts84135,2
ts84135,4
ts86067,17
ts76245,0
tm412273,7
tm365122,1
tm365122,2
tm365122,13
tm309903,13
tm309903,6
tm309903,7
tm309903,16
tm309903,14
tm309903,5
tm362121,14
tm362121,4
tm362121,1
tm362121,5
ts56033,2
ts56033,1
ts56636,7
ts56636,9
ts92825,3
ts92825,7
ts92825,13
ts92825,15
ts92825,16
ts76509,0
tm321628,13
tm321628,1
tm321628,3
tm321628,4
tm299504,7
tm299504,9
tm299504,5
ts55978,7
tm346939,1
ts77520,3
ts77520,15
ts77520,4
tm326704,1
tm326704,3
tm326704,11
tm365824,9
tm365824,1
tm365824,7
tm365824,15
tm365824,4
tm365824,6
tm365824,5
ts85236,1
tm407295,1
tm407295,18
tm357552,7
ts78789,1
ts78789,4
tm438995,9
tm438995,1
tm404475,0
tm244274,2
tm244274,1
tm244274,3
ts82867,0
ts82867,18
tm375302,17
tm375302,0
tm376234,4
tm376234,6
tm376234,2
tm376234,1
tm376234,3
tm376234,14
tm376234,5
ts86164,16
ts86164,3
ts86164,4
ts86164,15
ts86164,2
ts74959,17
ts74959,7
tm314829,2
tm314829,1
tm327622,3
tm327622,2
tm327622,4
ts78913,1
ts78913,2
ts78913,7
ts84780,1
ts84780,3
ts84780,2
ts84780,4
ts85822,1
ts85822,7
ts85822,18
tm371959,1
tm313120,0
tm429208,3
tm429208,16
tm429208,13
tm429208,15
tm429208,7
ts76949,7
ts76511,17
ts76511,5
tm362180,0
ts53516,3
ts53516,16
ts53516,7
ts53516,1
ts53516,13
ts53516,15
tm372305,1
tm372305,18
tm326773,1
tm326773,5
tm407714,6
tm407714,7
tm407714,5
tm318641,10
tm318641,1
tm318641,3
tm318641,5
tm408306,7
tm408306,0
tm233485,7
tm233485,13
tm233485,6
tm233485,12
tm233485,16
tm233485,3
ts84346,2
ts84346,3
ts84346,1
ts84346,4
tm363329,9
tm328175,7
tm328175,5
ts90880,3
ts90880,16
ts90880,7
ts90880,13
ts90880,12
tm344173,9
tm344173,7
tm344173,1
ts57913,1
ts57913,9
tm307843,1
tm307843,4
tm307843,3
tm307843,7
tm441060,0
tm441060,12
ts58442,1
ts58442,6
ts58442,9
ts84772,15
ts84772,16
ts84772,3
tm370628,12
tm370628,7
tm300027,7
tm300027,13
tm300027,5
ts80030,17
ts80030,3
ts80030,0
tm406098,1
tm406098,9
tm406098,12
tm406098,5
ts77405,3
ts77405,7
ts77405,16
ts77405,2
ts77405,1
tm300056,7
tm300056,18
tm300056,5
tm355666,0
ts111582,12
tm244292,6
tm244292,3
tm244292,13
tm244292,7
tm244292,1
tm244292,5
ts85126,7
tm313712,1
tm313712,4
tm313712,2
ts70631,15
ts70631,16
ts70631,1
ts70631,6
tm359714,9
tm359714,1
tm359714,7
tm336712,2
tm336712,4
tm336712,1
tm376015,15
tm376015,16
tm376015,13
tm376015,3
tm376015,7
tm376015,6
tm348010,7
ts83213,1
ts83213,9
ts83213,11
tm238587,1
tm238587,2
tm372662,9
tm372662,4
tm372662,1
tm372662,3
tm372662,5
tm438994,9
tm438994,7
tm438994,13
tm438994,1
tm438994,6
ts82419,1
tm279585,1
tm279585,7
tm279585,2
tm270987,16
tm270987,7
tm270987,13
tm270987,3
tm270987,9
tm270987,1
tm270987,5
tm374216,0
tm362074,1
tm362074,5
ts86945,16
ts86945,13
ts86945,6
ts86945,7
ts55484,1
ts55484,9
ts55484,7
ts55484,6
ts80042,1
ts80042,15
ts80042,3
ts80042,7
tm285298,7
tm285298,6
tm285298,9
ts80466,8
ts80466,0
ts80466,11
ts80466,5
ts89067,1
ts89067,9
ts78145,0
tm263427,4
tm263427,2
tm263427,5
ts77770,3
ts77770,16
ts77770,6
tm421335,7
tm428453,1
tm428453,15
tm428453,2
tm371741,7
ts80600,1
ts80600,11
ts80600,12
ts80600,9
tm295177,7
tm295177,5
ts80413,4
ts80413,7
ts80413,17
tm299783,7
tm299783,5
ts83925,0
ts83925,18
tm313748,7
tm313748,0
ts79585,16
ts79585,3
ts79585,7
ts79585,13
tm444043,7
tm444043,1
tm444043,9
ts83554,2
ts83554,0
tm287041,3
tm287041,7
tm327652,1
tm327652,12
tm416620,1
tm416620,4
tm416620,12
tm416620,5
tm354644,7
tm354644,5
ts82565,4
ts82565,1
tm299730,4
tm299730,15
tm331117,4
tm331117,2
tm331117,5
tm417317,3
tm417317,2
tm417317,1
tm359150,1
tm359150,7
tm359150,5
ts79409,16
ts79409,3
ts79409,15
tm358666,7
tm358666,1
tm358666,5
ts119730,16
ts53264,7
ts53264,1
ts53264,9
ts83359,1
ts83359,4
ts83359,7
ts83359,3
ts83359,11
ts83359,9
ts83071,0
ts83071,4
ts83071,17
tm300447,7
tm300447,0
ts84484,17
ts84484,12
ts75012,1
ts75012,2
ts75012,9
ts75012,7
ts80208,1
ts80208,4
ts80208,3
ts80208,2
tm463806,0
tm350887,6
tm289882,4
tm289882,1
ts255677,16
ts255677,7
tm296398,3
tm296398,4
tm296398,1
tm440946,9
tm440946,13
tm440946,1
tm408104,7
ts94470,7
tm244521,7
tm244521,1
tm244521,3
tm414676,1
tm414676,12
tm414676,0
tm321627,9
tm321627,7
tm321627,1
tm307761,7
tm307761,1
tm307761,9
tm428073,4
tm428073,1
tm428073,14
tm428073,3
tm428073,2
tm428073,6
tm428073,5
ts83070,0
tm356563,10
tm356563,1
tm356563,4
tm356563,3
tm365670,0
tm415875,1
tm415875,7
tm415875,5
ts82398,7
ts82398,1
ts82398,15
ts78353,1
ts78353,2
ts78353,4
ts78353,9
tm432838,4
tm432838,16
tm432838,1
ts84977,0
tm427143,3
tm427143,4
tm427143,2
ts82296,1
ts82296,7
ts82296,9
ts79330,17
ts79330,0
tm346398,7
tm346398,0
tm376840,0
tm367473,7
tm367473,5
ts83430,2
ts83430,1
ts83430,7
tm409942,4
tm409942,1
tm409942,9
tm409942,5
tm300440,7
tm300440,14
tm300440,5
tm408890,7
tm408890,9
tm408890,5
tm307950,7
tm375729,1
tm375729,9
tm313424,1
tm313424,7
tm426117,1
tm426117,5
tm244321,7
tm244321,1
tm244321,6
tm372610,0
tm409456,1
tm409456,11
tm242108,1
tm242108,7
ts95011,0
tm242765,13
tm242765,1
tm242765,0
tm242765,18
ts85276,1
ts85276,11
ts85276,12
ts85276,9
tm322210,7
tm322210,5
ts77467,17
ts77467,1
ts83814,1
ts83814,3
tm439854,2
tm439854,1
tm439854,4
tm340587,2
tm340587,4
ts68146,0
ts68146,6
ts68146,5
tm266705,1
tm266705,11
tm266705,5
tm372891,7
tm372891,0
ts78099,0
tm315850,7
tm315850,2
tm315850,4
tm421748,1
tm421748,7
tm353046,7
tm353046,0
tm418039,6
tm418039,16
tm418039,3
tm418039,7
tm418039,15
tm324588,7
tm324588,0
tm440678,3
tm440678,2
tm440678,4
tm995893,0
tm275437,13
tm275437,2
tm275437,1
tm275437,9
tm275437,4
ts89538,1
ts89538,4
ts89069,16
tm426983,1
tm426983,5
tm440278,1
tm440278,7
tm307774,7
tm307774,4
tm307774,9
tm307774,3
ts78707,7
tm299396,3
tm299396,4
tm299396,2
tm299396,1
tm299396,5
ts75676,7
ts75676,1
ts75676,9
ts75676,5
tm366972,2
tm366972,3
tm366972,1
tm307751,1
tm307751,9
tm307751,7
tm367008,7
tm437631,0
tm437631,17
ts80993,15
tm445899,0
tm445899,5
tm236659,0
tm305112,1
tm305112,3
tm305112,11
tm305112,8
tm305112,4
tm353247,7
tm353247,1
tm353247,9
ts80057,1
ts80057,16
ts80057,3
ts80057,15
ts55936,7
ts55936,9
tm477838,9
tm477838,7
tm477838,15
tm375007,0
tm233484,7
tm233484,16
tm233484,13
tm233484,3
tm355724,9
tm355724,7
tm355724,13
tm496588,1
ts82085,17
ts81886,7
ts81886,12
ts57281,16
ts57281,7
ts57281,13
ts57281,6
ts81036,13
ts81036,7
ts82875,1
ts82875,15
tm363878,4
tm363878,3
tm363878,1
ts80410,7
ts80410,1
ts55533,7
ts55533,6
ts55533,16
ts57116,0
tm347850,9
tm347850,1
tm347850,18
ts85250,16
ts85250,3
ts85250,6
tm411856,7
tm363003,0
tm348386,0
tm348386,18
tm348386,8
tm349752,2
ts112279,0
ts112279,11
tm372054,7
tm372054,13
tm372054,5
tm440255,4
tm440255,3
tm440255,2
tm440255,5
tm372061,7
tm372061,1
tm372061,18
tm372917,0
tm372917,5
tm411503,7
tm293867,7
tm293867,0
ts84597,0
tm420800,7
tm420800,1
tm420800,5
tm273600,16
tm273600,1
tm273600,18
tm286532,1
tm286532,13
tm286532,3
tm286532,5
tm320817,4
tm320817,3
tm348568,7
tm348568,0
tm348392,0
tm348392,1
tm348392,13
tm348392,5
tm372486,1
tm372486,7
tm372486,5
tm327708,9
tm327708,7
ts78767,15
ts78767,17
ts78767,18
ts78767,0
tm320489,0
tm320489,5
tm411467,7
tm411467,5
tm307767,3
tm307767,4
ts79707,1
ts78692,0
ts78692,15
ts78692,4
ts78692,14
ts78692,12
tm432327,1
ts81596,1
ts81596,8
ts81596,4
ts84932,16
ts84932,7
ts84932,6
ts84038,0
ts84038,17
tm352705,7
tm376801,0
tm306631,7
tm370447,1
tm370447,5
tm375962,1
ts79856,3
ts79856,16
ts79856,15
ts79856,6
ts79856,14
ts84782,16
ts84782,7
ts83045,13
ts83045,1
ts83045,7
ts83045,12
ts83045,9
tm414340,7
tm313118,7
tm313118,9
tm408871,7
tm408871,5
ts83204,17
tm363787,13
tm409817,1
tm409817,9
tm409817,5
ts80751,7
tm286520,7
tm244287,1
tm244287,9
ts74765,0
tm364206,0
tm411358,0
ts82559,0
ts81944,7
ts81944,3
tm283559,7
tm283559,9
tm283559,1
tm283559,5
ts75887,0
ts75887,5
ts89372,16
tm363922,1
ts81856,7
ts76771,16
ts76771,3
ts76771,7
ts76771,15
tm476960,0
ts84335,1
ts84335,4
ts84335,2
tm373873,0
tm366143,1
tm366143,7
tm372969,7
tm372969,9
ts93947,1
ts93947,7
ts82160,13
ts82160,3
ts82160,16
ts82160,7
ts83247,17
ts83247,0
tm405738,2
tm405738,1
tm405738,4
ts86994,0
ts86994,2
tm319512,9
tm319512,1
tm319512,12
tm319512,5
tm374357,1
tm374357,13
tm374357,18
tm326089,1
tm326089,7
tm326089,9
ts80084,16
ts80084,15
ts80084,1
ts80084,6
ts76646,3
ts76646,7
ts75138,1
tm445255,1
tm445255,9
tm445255,7
ts75491,0
tm358609,4
tm358609,1
tm358609,5
tm409494,7
tm366973,7
tm366973,0
tm852185,0
ts80342,2
ts80342,1
ts57291,1
tm431760,3
tm431760,8
tm431760,1
tm295558,0
tm434883,12
tm434883,9
tm434883,1
tm360945,1
tm360945,18
tm446206,13
tm446206,16
tm320785,0
tm314939,4
tm314939,1
tm345767,6
tm345767,14
tm345767,1
tm345767,5
tm405901,4
tm405901,14
tm405901,1
tm445456,4
tm445456,1
tm445456,13
tm322200,7
tm322200,15
tm322200,3
tm322200,5
tm358813,7
tm424888,0
tm424888,2
tm424888,4
tm323195,7
tm323195,0
tm244277,7
tm244277,3
tm244277,9
tm244277,1
tm244277,13
tm314295,0
tm314295,5
tm368441,1
tm368441,4
tm325433,7
tm444799,9
tm444799,7
tm444799,2
tm359030,15
tm359030,13
tm233345,12
tm233345,1
ts84985,16
tm309115,4
tm309115,3
tm309115,1
tm358242,7
tm358242,0
tm320206,7
tm320206,1
tm320206,9
ts80671,0
tm358239,7
tm351688,7
tm351688,0
tm362264,1
ts83429,13
ts83429,7
ts83429,1
tm463827,4
tm463827,14
ts75357,15
ts75357,16
ts75357,6
ts85217,16
ts85217,7
ts85217,13
ts85217,6
ts85217,12
tm421125,7
tm421125,3
tm421125,1
ts78757,7
tm311283,7
ts82192,7
tm275004,2
tm275004,7
tm275004,3
tm358949,1
tm358949,9
tm358949,13
tm358949,7
ts85953,13
ts85953,16
tm418870,4
tm418870,1
tm418870,5
tm413955,1
tm413955,9
tm413955,5
tm348073,13
tm359658,14
tm359658,4
tm359658,16
tm359658,1
tm359658,6
tm359658,5
tm357272,0
tm357272,12
ts84167,2
ts84167,1
ts84167,9
tm408892,4
tm408892,5
tm371619,14
tm371619,4
tm337040,7
tm337040,0
tm361505,13
tm361505,7
tm361505,6
ts317239,17
ts86279,17
tm417111,7
tm429984,6
tm429984,13
tm429984,16
tm429984,5
tm307551,7
ts77219,1
ts77219,13
ts77219,12
ts77219,7
ts103638,7
tm449262,4
tm449262,1
tm449262,9
ts76159,16
ts76159,7
ts76159,13
ts76159,14
tm412489,1
tm407318,7
tm429382,7
tm429382,9
tm429382,1
tm321073,3
tm321073,7
tm321073,9
tm353627,7
ts58480,7
tm411313,1
tm411313,5
tm367264,1
tm367264,11
tm367264,5
ts79988,16
ts79988,3
ts79988,15
ts79988,1
ts79988,6
ts79988,12
ts79988,9
ts86302,7
ts86302,1
ts83710,0
ts55576,7
ts55576,13
ts55576,18
ts55576,16
ts55576,3
ts84330,1
tm334949,1
tm334949,7
tm334949,12
tm334949,5
ts77011,1
ts77011,4
ts77011,9
ts77011,7
ts56251,15
ts56251,1
ts56251,16
ts56251,3
tm365961,7
tm365961,1
tm413418,7
tm413418,1
tm413418,16
ts84644,17
tm370440,10
tm370440,6
tm370440,12
tm328052,1
tm328052,3
tm328052,18
tm328052,5
tm359975,4
tm359975,2
tm359975,1
ts95274,0
ts95274,11
tm348467,1
ts101883,0
tm326270,7
tm326270,0
tm429567,7
tm413129,3
tm413129,8
tm413129,11
tm444821,7
tm444821,5
tm443537,1
tm435487,1
tm435487,7
tm435487,14
tm435487,4
tm422715,14
tm422715,7
tm558730,13
tm283322,1
tm283322,4
tm283322,3
tm356666,7
tm356666,0
tm285329,7
tm422359,14
tm422359,4
tm357708,7
tm357708,6
tm311902,7
tm244310,1
tm247631,1
tm247631,5
ts81485,13
tm366025,7
tm366025,5
tm428597,0
tm352033,0
tm352033,5
tm323602,1
tm323602,7
tm323602,5
tm416121,14
tm416121,7
tm416121,13
tm430281,1
tm430281,13
ts80692,17
tm371622,7
tm428483,7
tm428483,9
tm456983,3
tm456983,1
ts82323,1
ts82323,13
ts82323,15
tm410298,16
tm410298,0
tm410298,5
tm464947,1
tm464947,7
tm319310,3
tm319310,9
tm319310,1
ts85660,7
tm424898,1
tm351201,7
tm429377,7
tm429377,0
tm299771,7
tm299771,5
tm324806,0
tm324806,18
tm436171,1
tm436171,12
tm431928,1
tm431928,7
tm431928,13
ts82705,16
ts82705,7
ts82705,3
ts82705,13
tm363088,7
tm1068348,4
tm375091,7
tm375091,0
tm324204,7
tm324204,16
tm324204,3
tm324204,13
tm324204,6
ts84200,7
ts84200,13
tm370430,0
tm443034,1
tm443034,2
tm443034,4
tm443034,3
tm443034,5
tm348281,0
tm348281,1
ts85618,7
ts85618,13
tm445153,7
tm445153,1
tm407730,14
tm407730,7
tm407730,4
tm320249,7
tm320249,0
tm374226,7
tm319477,1
tm319477,2
tm319477,0
tm319477,7
tm319477,11
ts84179,17
tm518107,1
tm245383,1
tm245383,11
tm350971,2
tm350971,1
tm350971,11
tm350971,4
tm443283,12
tm443283,0
tm279017,7
tm279017,12
tm279017,9
tm349656,4
tm349656,2
tm349656,1
tm349656,5
tm512751,1
tm353875,9
tm353875,7
tm353875,1
tm327219,7
tm315865,0
ts106612,17
tm369433,9
tm369433,1
tm369433,6
tm369433,14
tm369433,15
tm369433,4
tm435144,0
tm437159,0
tm437159,2
tm437159,11
tm437159,12
tm414595,0
tm459527,7
tm459527,1
tm459527,18
tm444564,7
tm444564,9
tm444564,4
tm446574,7
tm446574,9
tm356684,4
tm356684,14
tm356684,16
tm356684,1
tm356684,5
tm858471,1
tm858471,9
tm430090,2
tm430090,1
tm430090,3
tm351181,7
tm351181,1
tm504329,0
tm431081,1
tm431081,7
tm446987,7
tm375547,7
tm375547,5
tm348175,7
tm351720,4
tm351720,1
tm351720,5
tm492277,0
tm461349,0
tm425748,9
tm425748,7
tm411257,7
tm403197,1
tm368729,4
tm138667,1
tm138667,9
tm314272,9
tm314272,7
tm436266,3
tm436266,1
tm436266,0
tm447750,16
tm447750,7
tm432313,4
tm432313,9
tm433215,1
tm433215,9
tm408781,1
tm408781,7
tm408781,3
tm408781,2
tm408781,9
tm429186,1
tm429186,5
tm459024,0
tm459024,5
tm411288,4
tm411288,1
tm411288,2
ts85515,1
ts85515,9
ts82500,16
tm481188,9
tm481188,7
tm481188,1
tm851055,1
ts83820,1
ts83820,2
tm313472,4
tm313472,2
tm313472,1
tm313472,5
tm430057,0
tm430057,5
tm316744,7
tm361312,16
tm361312,7
tm361312,13
tm361312,6
ts84372,7
tm407349,0
tm327951,14
tm327951,4
tm447261,1
tm447261,7
tm447261,13
tm321149,16
tm321149,3
tm321149,13
tm684591,7
tm684591,18
tm360618,0
tm197806,7
tm197806,1
tm404449,0
tm352865,7
tm352865,0
tm412515,0
tm412515,5
tm415938,1
tm364417,1
tm364417,7
tm344562,1
tm344562,9
tm317274,9
tm317274,7
tm317274,1
tm348845,7
tm361588,16
tm361588,7
tm434676,7
tm346867,7
ts84341,1
tm319127,7
ts83663,1
ts231159,16
ts231159,13
ts231159,12
tm349140,7
tm416458,7
tm416458,1
tm409376,2
tm409376,1
tm409376,4
ts81857,7
ts81857,1
tm430660,14
tm447263,7
tm447263,13
tm447263,16
tm447263,6
ts272185,7
ts272185,16
tm421161,7
tm347060,7
tm478147,1
tm478147,7
ts82564,1
ts82564,7
tm374656,0
tm374656,1
tm430059,1
tm430059,9
tm430059,7
tm434179,0
tm434179,11
tm434179,5
tm443073,0
tm445258,7
ts81632,1
ts81632,14
tm346334,2
tm346334,0
ts113031,17
tm294696,7
tm332500,7
tm332500,9
tm325610,7
tm325610,0
ts83025,0
tm351505,0
tm423315,0
tm423593,1
tm423593,9
tm434126,7
ts87591,1
ts87591,2
tm332572,4
tm411508,1
tm411508,7
tm439678,1
tm439678,9
tm439678,12
tm439678,7
tm311193,9
tm311193,7
tm311193,1
tm430426,2
tm430426,4
tm430426,3
tm418894,7
ts58061,1
ts58061,9
ts75320,1
ts75320,7
ts119220,0
tm446104,7
tm446104,6
tm352951,2
tm352951,4
tm354136,7
tm447514,7
tm374395,4
tm374395,3
tm374395,2
tm374395,1
tm376844,7
tm426238,9
tm426238,1
tm426238,3
tm346390,7
ts104093,13
ts104093,16
ts82887,7
ts82887,1
tm369315,4
tm369315,1
tm320756,7
ts83407,0
tm345225,2
tm345225,4
tm408257,7
tm371188,9
tm371188,7
tm371188,1
tm429174,4
tm429174,3
tm429174,2
tm429174,11
tm429174,5
tm362047,7
tm351171,7
tm434776,7
tm434776,0
tm444576,13
tm444576,7
